Symbol,Entry Date,Exit Date,Entry Price,Exit Price,Stock PnL,Option PnL,Total PnL,Return,Reason
NOC,2022-02-24,2022-04-11,395.49,462.14,42122.79999999999,-986.8260829014043,41135.973917098585,0.16457702173132843,Signal Exit
ILMN,2022-04-01,2022-04-12,363.9,344.59,-13265.970000000001,3791.7790177056704,-9474.19098229433,-0.037896870040413436,Signal Exit
TMO,2022-04-07,2022-04-12,612.21,570.94,-16838.159999999993,3711.96935601567,-13126.190643984322,-0.052550654011072076,Signal Exit
SPGI,2022-04-08,2022-04-12,413.09,397.31,-9546.899999999983,2773.0719450204056,-6773.828054979578,-0.027104045143263474,Signal Exit
BRK.B,2022-03-11,2022-04-13,326.6,346.22,15009.300000000003,956.3653744867036,15965.665374486707,0.06390125785769286,Signal Exit
ORLY,2022-04-07,2022-04-13,726.83,724.1,-936.3900000000062,1122.7783323349763,186.38833233497007,0.0007476386730322488,Signal Exit
ESS,2022-04-11,2022-04-13,344.55,347.31,2000.9999999999934,-392.0990009629286,1608.9009990370648,0.006440788831157341,Signal Exit
GWW,2022-03-28,2022-04-14,513.1,491.43,-10553.290000000008,3450.6778666234463,-7102.612133376562,-0.028424126223044778,Signal Exit
UNH,2022-04-05,2022-04-18,517.76,534.08,7866.240000000024,-772.20956316546,7094.030436834564,0.028426115324882432,Signal Exit
COST,2022-02-28,2022-04-19,519.25,594.3,36099.04999999998,201.79407233128504,36300.84407233127,0.14534334192760134,Signal Exit
PSA,2022-03-29,2022-04-19,396.47,413.17,10520.999999999993,-752.7269406881887,9768.273059311803,0.03910811746725088,Signal Exit
SBAC,2022-03-29,2022-04-19,340.76,360.91,14769.950000000024,-688.2692297294037,14081.680770270621,0.05637699331848471,Signal Exit
LLY,2022-03-17,2022-04-20,285.51,292.92,6483.750000000022,1717.6273926241165,8201.377392624137,0.03282898229283593,Signal Exit
AMZN,2022-04-19,2022-04-20,3162.31,3079.96,-6505.649999999992,1885.3628026119288,-4620.287197388064,-0.018494280468456078,Signal Exit
CMG,2022-04-14,2022-04-21,1603.17,1521.11,-12719.300000000027,3445.051533262062,-9274.248466737965,-0.03732221852687413,Signal Exit
IT,2022-04-18,2022-04-21,299.04,304.76,4781.9199999999755,-1282.6578982690642,3499.262101730911,0.013997191738167042,Signal Exit
URI,2022-04-19,2022-04-21,351.48,337.72,-9783.359999999993,2622.973545739946,-7160.386454260048,-0.028652745602241195,Signal Exit
AMP,2022-04-20,2022-04-21,300.84,291.71,-7587.029999999996,2114.0662779560444,-5472.963722043952,-0.02189202652166374,Signal Exit
ORLY,2022-04-20,2022-04-21,743.86,728.15,-5278.560000000012,1606.1121854533662,-3672.447814546646,-0.014693496370231303,Signal Exit
UNH,2022-04-20,2022-04-22,546.01,520.94,-11456.98999999997,2887.6737187154754,-8569.316281284495,-0.03434229982516289,Signal Exit
LLY,2022-04-21,2022-04-22,289.61,278.73,-9389.439999999997,2458.9640239554333,-6930.475976044563,-0.02772928765889606,Signal Exit
REGN,2022-03-11,2022-04-25,642.58,690.33,18574.75,3929.3085459928557,22504.058545992855,0.0900293352528374,Signal Exit
DE,2022-04-04,2022-04-25,417.45,385.51,-19100.12,4481.4143342591005,-14618.705665740898,-0.05856029727286306,Signal Exit
COST,2022-04-20,2022-04-25,603.53,568.21,-14622.479999999974,3512.8008176882354,-11109.679182311738,-0.04446336366099152,Signal Exit
AON,2022-03-09,2022-04-26,291.0,310.27,16552.929999999986,2573.3088449504144,19126.2388449504,0.07651444317075477,Signal Exit
MA,2022-04-18,2022-04-26,356.8,344.11,-8882.999999999998,3052.767261235284,-5830.232738764715,-0.023343340561998376,Signal Exit
UNH,2022-04-25,2022-04-26,524.27,513.78,-4993.240000000004,1537.4308363238242,-3455.80916367618,-0.01384802350894385,Signal Exit
EQIX,2022-04-25,2022-04-27,752.52,717.9,-11493.840000000002,2894.6271653810377,-8599.212834618964,-0.034419342313517204,Signal Exit
MCO,2022-04-26,2022-04-27,319.0,319.49,383.6700000000071,13.525979184764395,397.19597918477155,0.0015902023772596018,Signal Exit
ORLY,2022-04-26,2022-04-27,714.25,713.29,-336.00000000001273,245.11547128390276,-90.88452871610997,-0.0003635562926790738,Signal Exit
AZO,2022-04-06,2022-04-28,2072.75,2014.44,-6997.199999999993,4487.641146423862,-2509.5588535761317,-0.01008949002362454,Signal Exit
EQIX,2022-04-28,2022-04-29,756.45,719.08,-12332.100000000002,2932.397430597717,-9399.702569402285,-0.03765476525878369,Signal Exit
CTAS,2022-03-23,2022-05-02,401.34,391.46,-6145.359999999997,3456.268135949917,-2689.09186405008,-0.010772160304980245,Signal Exit
PSA,2022-04-20,2022-05-02,419.9,360.05,-35610.74999999998,4355.235190714323,-31255.514809285654,-0.1251018742329032,Signal Exit
ROP,2022-04-26,2022-05-02,472.01,459.28,-6734.170000000009,2483.59334533149,-4250.576654668519,-0.01702319135075083,Signal Exit
UNH,2022-04-28,2022-05-02,524.42,501.15,-11076.519999999991,3004.9220270624696,-8071.597972937521,-0.03233503413029297,Signal Exit
GWW,2022-04-28,2022-05-02,514.93,490.82,-11693.349999999979,3091.74808733859,-8601.601912661388,-0.03444208275996833,Signal Exit
HUM,2022-04-29,2022-05-02,444.56,433.51,-6210.100000000007,2044.2915626086262,-4165.808437391381,-0.016673723522508004,Signal Exit
LLY,2022-04-28,2022-05-03,297.27,288.07,-7727.999999999991,2560.10648552133,-5167.893514478661,-0.020695846146274996,Signal Exit
LMT,2022-04-28,2022-05-03,441.71,434.77,-3921.0999999999985,1765.5346273446046,-2155.5653726553937,-0.008637250575269899,Signal Exit
AZO,2022-04-29,2022-05-05,1955.47,1973.09,2237.739999999986,130.05962936890523,2367.799629368891,0.009534327588678828,Signal Exit
ULTA,2022-04-11,2022-05-06,403.78,389.43,-8882.64999999998,3532.983614522463,-5349.666385477516,-0.02140381786894748,Signal Exit
MA,2022-04-27,2022-05-06,361.57,347.12,-9984.949999999992,3297.8155809726336,-6687.134419027358,-0.02676514598449573,Signal Exit
VRTX,2022-04-08,2022-05-09,280.28,235.02,-40326.65999999997,4220.937448174146,-36105.72255182582,-0.14457933661586858,Signal Exit
EQIX,2022-05-06,2022-05-09,713.44,654.19,-20737.5,3885.7809956182523,-16851.719004381746,-0.06748678036547971,Signal Exit
SBAC,2022-04-20,2022-05-10,372.07,315.34,-38065.83000000001,3598.6161395576232,-34467.21386044239,-0.13805718200488606,Signal Exit
ULTA,2022-05-09,2022-05-11,381.09,375.95,-3371.839999999991,1252.3751884229353,-2119.464811577056,-0.00847802745037284,Signal Exit
AZO,2022-05-10,2022-05-11,1950.89,1930.98,-2548.4800000000105,902.4408722797161,-1646.0391277202943,-0.006591699524481031,Signal Exit
UNH,2022-05-11,2022-05-12,486.15,478.8,-3777.8999999999824,1233.6843888851336,-2544.215611114849,-0.010181704863292378,Signal Exit
ULTA,2022-05-13,2022-05-17,395.89,393.01,-1817.279999999997,1094.0016492438112,-723.2783507561858,-0.002895353364201424,Signal Exit
HD,2022-05-13,2022-05-17,296.03,300.95,4152.480000000013,-876.8095839506486,3275.6704160493646,0.01311058367519017,Signal Exit
HUM,2022-05-09,2022-05-18,424.51,420.04,-2628.3599999999824,1982.3213162207073,-646.0386837792751,-0.00258817282165927,Signal Exit
AZO,2022-05-12,2022-05-18,1954.76,1839.62,-14622.780000000013,3565.548335434057,-11057.231664565956,-0.04453990068163092,Signal Exit
LLY,2022-05-04,2022-05-19,294.9,286.27,-7309.609999999996,3533.7410203188006,-3775.8689796811955,-0.01511676052787668,Signal Exit
LMT,2022-05-06,2022-05-19,449.43,425.62,-13238.36,3914.9907617320873,-9323.369238267913,-0.03731092652718988,Signal Exit
NOC,2022-04-28,2022-05-20,445.17,443.33,-1032.240000000018,2343.1574149233516,1310.9174149233336,0.005249120976810171,Signal Exit
KLAC,2022-05-18,2022-05-20,333.85,335.48,1219.2399999999966,-122.22310863778245,1097.0168913622142,0.004392991230019462,Signal Exit
HD,2022-05-19,2022-05-20,287.76,287.19,-494.7599999999941,294.88142277989806,-199.87857722009602,-0.0008002323413556357,Signal Exit
HUM,2022-05-19,2022-05-26,432.0,452.22,11687.160000000016,-3780.0356722597016,7907.124327740315,0.03166700438829743,Signal Exit
MA,2022-05-20,2022-05-26,336.18,349.89,10186.529999999984,-3192.7762781397482,6993.753721860236,0.0279994595355939,Signal Exit
NOC,2022-05-23,2022-05-27,456.77,470.76,7652.530000000005,-2339.4502598980216,5313.079740101984,0.021264806505380155,Signal Exit
MCK,2022-03-03,2022-05-31,280.16,328.69,43288.75999999997,-919.042963363831,42369.71703663614,0.16954484143524381,Signal Exit
GS,2022-05-19,2022-05-31,308.2,326.85,15125.150000000027,-4733.90023583827,10391.249764161756,0.04157328045411349,Signal Exit
ADBE,2022-05-27,2022-05-31,428.22,416.48,-6844.4200000000055,2285.23856779927,-4559.181432200736,-0.018262127617834245,Signal Exit
ULTA,2022-05-27,2022-06-01,425.08,407.32,-10442.879999999994,3003.4046685617427,-7439.475331438251,-0.02976420657527391,Signal Exit
HD,2022-05-31,2022-06-01,302.75,297.19,-4587.000000000002,1438.5683823373718,-3148.43161766263,-0.012605386453119654,Signal Exit
MCK,2022-06-01,2022-06-02,322.21,318.58,-2813.2499999999964,975.7690739263008,-1837.4809260736956,-0.007358378481169647,Signal Exit
MA,2022-06-02,2022-06-03,363.08,357.82,-3618.8799999999937,1192.1178302380358,-2426.762169761958,-0.009714857870398374,Signal Exit
LMT,2022-06-03,2022-06-06,442.69,443.41,406.0800000000154,289.85511040997596,695.9351104099914,0.0027873399008943845,Signal Exit
SHW,2022-04-27,2022-06-08,279.38,268.08,-10102.20000000001,3214.5378099696327,-6887.662190030377,-0.02757649124159383,Signal Exit
MA,2022-06-08,2022-06-09,362.33,349.0,-9184.36999999999,2421.009601977235,-6763.360398022754,-0.027091871954295625,Signal Exit
ADBE,2022-06-02,2022-06-10,441.28,393.84,-26851.039999999997,4256.772980928222,-22594.267019071776,-0.09046229079119568,Signal Exit
TMO,2022-06-08,2022-06-10,552.06,526.88,-11381.359999999977,2876.39675517158,-8504.963244828397,-0.03408377778622722,Signal Exit
ULTA,2022-06-09,2022-06-10,422.35,407.72,-8646.329999999998,2321.0586361225587,-6325.271363877439,-0.025340733567249075,Signal Exit
BLK,2022-06-09,2022-06-10,659.85,617.67,-15944.040000000025,3381.0652634449525,-12562.974736555072,-0.050368088051738036,Signal Exit
LRCX,2022-05-23,2022-06-13,483.3,447.08,-18725.740000000013,4697.1713065678905,-14028.568693432122,-0.05614434568527752,Signal Exit
LMT,2022-06-13,2022-06-15,423.93,414.1,-5789.869999999991,1838.6863867664451,-3951.1836132335457,-0.015824054357380195,Signal Exit
KLAC,2022-05-23,2022-06-16,341.18,310.4,-22530.96000000002,4684.577494609618,-17846.382505390404,-0.07145877240492576,Signal Exit
GWW,2022-06-15,2022-06-17,473.06,442.09,-16352.160000000014,3489.256946516762,-12862.903053483253,-0.05149782017802235,Signal Exit
LMT,2022-06-16,2022-06-17,404.79,404.01,-481.26000000001824,290.6447481621436,-190.6152518378746,-0.0007632076381197181,Signal Exit
UNH,2022-06-16,2022-06-17,456.09,452.06,-2208.439999999985,806.7702567723595,-1401.6697432276255,-0.005608085031989723,Signal Exit
WAT,2022-05-05,2022-06-21,333.24,308.51,-18547.500000000015,4339.185487915286,-14208.31451208473,-0.056849175817567835,Signal Exit
MCK,2022-06-10,2022-06-21,313.34,309.38,-3156.1199999999835,2373.4678611406184,-782.6521388593651,-0.0031339684203014976,Signal Exit
CHTR,2022-06-10,2022-06-22,474.19,448.24,-13675.649999999994,3884.611203241006,-9791.038796758989,-0.0391801203024568,Signal Exit
GOOG,2022-06-17,2022-06-23,2157.31,2253.69,11083.700000000012,-3661.3240189907833,7422.375981009229,0.02991799965459895,Signal Exit
GOOGL,2022-06-21,2022-06-23,2230.88,2244.84,1563.520000000004,-239.62269533553808,1323.897304664466,0.005298586947209117,Signal Exit
CMG,2022-06-22,2022-06-23,1254.0,1289.52,7068.479999999996,-2570.989532532423,4497.490467467573,0.01802269107686588,Signal Exit
UNH,2022-06-21,2022-06-24,480.32,495.64,7966.399999999996,-2650.6241683239696,5315.775831676026,0.021282990152702793,Signal Exit
REGN,2022-06-22,2022-06-24,586.84,612.49,10926.89999999999,-4261.319619520742,6665.580380479249,0.026662978497707174,Signal Exit
SBAC,2022-06-23,2022-06-27,325.84,324.42,-1089.1399999999685,887.6879605655289,-201.4520394344396,-0.0008060684211095663,Signal Exit
ULTA,2022-06-13,2022-06-28,391.77,385.9,-3745.060000000003,3023.812711044165,-721.247288955838,-0.0028855748120872136,Signal Exit
KLAC,2022-06-17,2022-06-28,311.93,330.09,14546.159999999974,-4595.564302350153,9950.59569764982,0.03982533333369282,Signal Exit
IDXX,2022-06-23,2022-06-28,355.62,349.21,-4499.820000000018,1900.7253885669713,-2599.0946114330463,-0.010411152287273918,Signal Exit
GOOG,2022-06-24,2022-06-28,2370.76,2251.43,-12529.65000000004,3196.38108162458,-9333.26891837546,-0.03749357818298757,Signal Exit
GOOGL,2022-06-24,2022-06-28,2359.5,2240.15,-12531.74999999999,3188.9601623124886,-9342.789837687502,-0.03771093487396443,Signal Exit
ACN,2022-06-21,2022-06-29,282.73,279.81,-2581.2800000000143,1836.4402421276243,-744.83975787239,-0.0029801538981372713,Signal Exit
GS,2022-06-29,2022-06-30,303.28,297.02,-5158.2399999999925,1577.467301896495,-3580.7726981034975,-0.01432866636306919,Signal Exit
IDXX,2022-06-29,2022-07-01,358.22,358.44,153.3399999999794,228.5870109389789,381.9270109389583,0.0015296700597612852,Signal Exit
TMO,2022-06-22,2022-07-05,519.22,545.07,12433.850000000011,-2991.5236130582584,9442.326386941753,0.03780789682421342,Signal Exit
MCK,2022-06-28,2022-07-06,321.55,321.54,-7.769999999992933,1151.7062599725227,1143.9362599725298,0.004578595673556476,Signal Exit
CHTR,2022-06-29,2022-07-06,463.84,471.64,4196.400000000006,-404.40011139713965,3791.999888602866,0.015195599625924023,Signal Exit
EQIX,2022-06-22,2022-07-07,657.95,660.74,1057.4099999999862,1979.7308949454562,3037.1408949454426,0.012179594751289104,Signal Exit
SPGI,2022-06-22,2022-07-07,325.17,351.83,20474.879999999976,-7661.8552133445955,12813.02478665538,0.05130739620595645,Signal Exit
BLK,2022-06-21,2022-07-08,614.54,619.56,2038.1199999999926,-376.85637584157257,1661.26362415842,0.006658284774812624,Signal Exit
GWW,2022-07-07,2022-07-08,473.82,475.13,690.3700000000013,-87.84267568447035,602.5273243155309,0.002412974559773381,Signal Exit
INTU,2022-06-21,2022-07-12,377.43,385.87,5587.279999999999,3502.6085216546803,9089.888521654679,0.0363801219523657,Signal Exit
CMG,2022-06-30,2022-07-12,1307.26,1261.46,-8747.799999999992,3415.4857704405763,-5332.314229559415,-0.02135602370410744,Signal Exit
IDXX,2022-07-07,2022-07-12,382.52,362.46,-13099.180000000002,3348.0796681289503,-9751.100331871052,-0.03903788646497841,Signal Exit
ULTA,2022-06-29,2022-07-13,391.64,382.74,-5678.199999999985,3209.5883243683843,-2468.611675631601,-0.00987972959153359,Signal Exit
TMO,2022-07-08,2022-07-13,553.71,523.15,-13782.560000000027,3424.0895556565974,-10358.47044434343,-0.04147980656000469,Signal Exit
GWW,2022-07-12,2022-07-13,474.17,454.35,-10445.139999999996,2641.2711309969795,-7803.868869003016,-0.03122951751626808,Signal Exit
SNPS,2022-05-26,2022-07-18,306.1,310.43,3533.279999999987,-229.7555733569195,3303.5244266430673,0.013225863434683764,Signal Exit
GOOG,2022-07-05,2022-07-18,2277.74,109.91,-236293.47,4334.5860001331075,-231958.8839998669,-0.9342871249405471,Signal Exit
GOOGL,2022-07-06,2022-07-18,2291.44,109.03,-237882.68999999997,4360.6573815031325,-233522.03261849683,-0.9349596624729581,Signal Exit
SBAC,2022-07-14,2022-07-18,318.01,313.51,-3537.0,1547.0654784661704,-1989.9345215338296,-0.007961143705667991,Signal Exit
IDXX,2022-07-15,2022-07-18,370.14,360.6,-6439.499999999975,2092.8221684515447,-4346.677831548431,-0.017397532591465613,Signal Exit
NOC,2022-06-01,2022-07-19,464.25,457.39,-3690.6800000000076,-1443.0506408109488,-5133.730640810956,-0.020554120111427897,Signal Exit
WAT,2022-06-22,2022-07-19,312.0,330.76,15026.759999999993,3773.6589144682016,18800.418914468195,0.07522815596877379,Signal Exit
CTAS,2022-06-28,2022-07-19,371.49,386.69,10214.399999999992,-1318.6917084847169,8895.708291515275,0.035633963627791344,Signal Exit
HD,2022-07-14,2022-07-19,289.48,299.83,8932.04999999997,-2759.973372033219,6172.076627966751,0.024705972270279142,Signal Exit
CHTR,2022-07-18,2022-07-19,474.01,482.95,4711.379999999999,-1568.1656184036767,3143.2143815963227,0.012582759151216566,Signal Exit
ULTA,2022-07-19,2022-07-21,402.36,411.27,5533.109999999981,-1748.3937889428885,3784.716211057092,0.015147010300487559,Signal Exit
CMG,2022-07-20,2022-07-21,1374.88,1368.04,-1238.0400000000263,522.2578817692071,-715.7821182308193,-0.00287632181593435,Signal Exit
CHTR,2022-07-20,2022-07-22,483.2,485.7,1292.5,-146.9549592973442,1145.5450407026558,0.004585584500743976,Signal Exit
ALGN,2022-07-21,2022-07-22,284.24,265.88,-16138.440000000011,3404.4949811672304,-12733.945018832781,-0.050966980021821276,Signal Exit
AZO,2022-06-10,2022-07-26,2064.46,2097.4,3985.7400000000066,3559.354407085547,7545.094407085553,0.030204582372472217,Signal Exit
HD,2022-07-20,2022-07-26,302.3,298.18,-3403.1200000000035,1769.3434691209425,-1633.776530879061,-0.006542962913382634,Signal Exit
PSA,2022-07-26,2022-07-27,326.71,326.28,-328.9500000000052,242.86019233806064,-86.08980766194458,-0.0003444513369352748,Signal Exit
VRTX,2022-06-23,2022-07-28,283.5,280.82,-2361.080000000006,1153.7925606479193,-1207.2874393520865,-0.004833722458854422,Signal Exit
CI,2022-07-08,2022-07-28,279.19,273.22,-5343.149999999973,241.0962209049274,-5102.053779095046,-0.020418420242817543,Signal Exit
MCK,2022-07-12,2022-07-28,327.38,340.12,9720.620000000006,19.450217443851415,9740.070217443857,0.03899288828267293,Signal Exit
WAT,2022-07-22,2022-07-28,345.68,362.0,11799.359999999995,-4019.99920903548,7779.360790964515,0.03112657694659727,Signal Exit
HUM,2022-06-14,2022-07-29,423.93,482.0,34203.229999999996,867.0729508349663,35070.302950834965,0.1404526933056506,Signal Exit
LLY,2022-05-20,2022-08-01,298.85,324.15,21150.799999999963,2343.8098601346164,23494.60986013458,0.09403915111649913,Signal Exit
AON,2022-07-06,2022-08-01,279.61,280.34,652.6199999999654,1696.0972901037371,2348.7172901037025,0.009395946311699982,Signal Exit
UNH,2022-06-27,2022-08-03,505.66,540.65,17285.059999999976,98.84425844196852,17383.904258441944,0.06959239329191104,Signal Exit
TMO,2022-07-22,2022-08-03,561.54,587.98,11765.800000000025,-2843.717129859434,8922.082870140592,0.035704712802796294,Signal Exit
ORLY,2022-06-13,2022-08-05,594.27,709.01,48190.8,1117.5151323273963,49308.3151323274,0.1975545632710136,Signal Exit
COST,2022-07-01,2022-08-05,485.76,540.67,28223.739999999983,901.4467501245498,29125.186750124532,0.11664976007000195,Signal Exit
SPGI,2022-07-12,2022-08-05,346.05,376.65,22093.199999999975,-3117.397638866245,18975.80236113373,0.07594935627340664,Signal Exit
DHR,2022-07-21,2022-08-05,279.23,290.0,9639.149999999983,-1140.5781221697782,8498.571877830205,0.034006414198624046,Signal Exit
GS,2022-07-19,2022-08-08,318.05,334.68,13071.179999999997,366.5180179758662,13437.698017975863,0.05375352275085919,Signal Exit
ANSS,2022-07-29,2022-08-08,278.99,282.65,3279.3599999999715,437.8336626920118,3717.1936626919833,0.01487025929745619,Signal Exit
DE,2022-08-05,2022-08-08,343.31,343.71,291.19999999998345,326.9557460840572,618.1557460840406,0.002473318679414308,Signal Exit
IDXX,2022-07-19,2022-08-09,377.1,388.6,7613.0,3446.6511127609165,11059.651112760916,0.044302364413908155,Signal Exit
ALGN,2022-07-28,2022-08-09,282.25,273.64,-7619.850000000012,3270.1100175369966,-4349.739982463016,-0.01741350020252117,Signal Exit
